Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07,Հաշվետվության ձևավորման ամսաթիվը / 2025-12-07
Կոտայք,Բյուրեղավան / Բյուրեղավան,ք. Բյուրեղավանի հմ/դ,217
Կոտայք,Բյուրեղավան / Բյուրեղավան,ք. Բյուրեղավանի Ս.Վարդանյանի անվ. ա/դ,1
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի Գեորգի Մնացականյանի թիվ 7 մ/դ,54
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի թիվ 1 հմ/դ,59
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի թիվ 2 մ/դ,74
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի Հ. Թումանյանի անվ. թիվ 3 հմ/դ,36
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի հ․ 4 հմ/դ,84
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի հ․ 5 հմ/դ,39
Գեղարքունիք,Գավառ / Գավառ,ք. Գավառի Մ. Բունիաթյանի անվ. հ․ 8 մ/դ,32
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու «Պրոգրես» համ.-ի հենակ. միջնակարգ(լրիվ) ընդ./դ,11
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու Գ.Սարյանի անվ. թիվ 24 հմ/դ,16
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու Գր.Լուսավորիչի անվ. թիվ 31 հմ/դ,38
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 9 հմ/դ,51
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 10 հմ/դ,71
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 11 հմ/դ,218
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 15 հմ/դ,64
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 18 մ/դ,67
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 19 հմ/դ,68
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 20 հմ/դ,121
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 23 մ/դ,191
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 25 հմ/դ,147
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 27 մ/դ,62
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 28 հմ/դ,76
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 29 հմ/դ,67
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 30 հմ/դ,23
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 32 հմ/դ,55
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 38 հմ/դ,44
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 4 հմ/դ,54
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 40 հմ/դ,41
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 41 հմ/դ,164
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 43 հմ/դ,5
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 45 մ/դ,46
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 5 հմ/դ,45
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 7 հմ/դ,201
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու թիվ 8 մ/դ,42
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու համար 6 հիմնական,77
Շիրակ,Գյումրի / Գյումրի,ք. Գյումրու Օյունջյան մ/դ վարժարան,146
Սյունիք,Գորիս / Գորիս,ք. Գորիսի Ա.Բակունցի անվ. թիվ 1 ա/դ,137
Սյունիք,Գորիս / Գորիս,ք. Գորիսի թիվ 2 հմ/դ,62
Սյունիք,Գորիս / Գորիս,ք. Գորիսի թիվ 5 հմ/դ,40
Սյունիք,Գորիս / Գորիս,ք. Գորիսի Յու.Բախշյանի անվ. թիվ 3 հմ/դ,121
Սյունիք,Գորիս / Գորիս,ք. Գորիսի Ս.Խանզադյանի անվ. թիվ 6 հմ/դ,63
Տավուշ,Դիլիջան / Դիլիջան,ք. Դիլիջանի թիվ 2 հմ/դ,115
Տավուշ,Դիլիջան / Դիլիջան,ք. Դիլիջանի թիվ 4 հմ/դ,81
Տավուշ,Դիլիջան / Դիլիջան,ք. Դիլիջանի թիվ 6 հմ/դ,14
Տավուշ,Դիլիջան / Դիլիջան,ք. Դիլիջանի Վ Անանյանի անվ. մ/դ,43
Վայոց Ձոր,Եղեգնաձոր / Եղեգնաձոր,ք. Եղեգնաձորի թիվ 1 հմ/դ,108
Վայոց Ձոր,Եղեգնաձոր / Եղեգնաձոր,ք. Եղեգնաձորի Հ.Հովհաննիսյանի անվ. թիվ 2 հմ/դ,136
Կոտայք,Նաիրի / Եղվարդ,ք. Եղվարդի թիվ 3 հմ/դ,130
Կոտայք,Նաիրի / Եղվարդ,ք. Եղվարդի Հ.Թադևոսյանի անվ. թիվ 2 հմ/դ,134
Երևան,Երևան / Աջափնյակ,ք. Երևանի «Ադամյան դպրոց» ՍՊԸ,18
Երևան,Երևան / Կենտրոն,ք. Երևանի «ԱԻՍ ԳՐՈՒՊ» ՍՊԸ,9
Երևան,Երևան / Արաբկիր,ք. Երևանի «Այբ կրթական հանգույց» հիմնադրամ,64
Երևան,Երևան / Նոր Նորք,ք. Երևանի «Անտիկյան կրթարան» հմ/դ,14
Երևան,Երևան / Արաբկիր,ք. Երևանի «Արգենտինյան Հանրապետություն» թիվ 76 հմ/դ,90
Երևան,Երևան / Կենտրոն,ք. Երևանի «Արեգնազան» կթհ.,65
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի «Բյուրակն» կթհ.,31
Երևան,Երևան / Ավան,ք. Երևանի «Գերմիոնա» կթհ.,14
Երևան,Երևան / Կենտրոն,ք. Երևանի «Գիտակ» ստեղծագործական կենտրոն,13
Երևան,Երևան / Կենտրոն,ք. Երևանի «Գլոբալ Բրիջ» ՍՊԸ,75
Երևան,Երևան / Մալաթիա,ք. Երևանի «Երևակ» կթհ.,54
Երևան,Երևան / Կենտրոն,ք. Երևանի «ՀԱՅ ԱՍՊԵՏ» Կրթադաստիարակչական բարեգործական հիմնադրամ,63
Երևան,Երևան / Մալաթիա,ք. Երևանի «Հայ կրթություն» կրթական հիմնադրամ,109
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի «Հայաստանում եվրոպական վարժարան» հիմնադրամ,73
Երևան,Երևան / Կենտրոն,ք. Երևանի «Մակսեդան» օտար լեզուների մ/դ,19
Երևան,Երևան / Աջափնյակ,ք. Երևանի «Շ.Շահամիրյան» կթհ.,29
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի «Ուսում» մ/դ,143
Երևան,Երևան / Շենգավիթ,ք. Երևանի «Ռոբերտ Ազարյան» hմ/դ,12
Երևան,Երևան / Կենտրոն,ք. Երևանի «Ռոսիա» հասարակական կազմակերպության «Սլավյանսկայա» մ/դ,31
Երևան,Երևան / Նոր Նորք,ք. Երևանի «Վարդանանց ասպետներ» թիվ 106 հմ/դ,180
Երևան,Երևան / Նոր Նորք,ք. Երևանի «Վարդանանք» կրթահամալիր,55
Երևան,Երևան / Մալաթիա,ք. Երևանի «Տաթև» մ/դ,88
Երևան,Երևան / Կենտրոն,ք. Երևանի «Փոքրիկ Իշխան» գիտափորձարարական կթհ.,66
Երևան,Երևան / Շենգավիթ,ք. Երևանի «Քվանտ» վարժ.,135
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի «Օլիմպոս» Կրթահամալիր - ավագ դպրոց,22
Երևան,Երևան / Ավան,ք. Երևանի «Օհանյան» կթհ.,149
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի Ա.Արմենակյանի անվ. թիվ 26 հմ/դ,60
Երևան,Երևան / Կենտրոն,ք. Երևանի Ա.Խանջյանի անվ. թիվ 53 հմ/դ,82
Երևան,Երևան / Էրեբունի,ք. Երևանի Ա.Հովհաննիսյանի անվ. թիվ 194 հմ/դ,268
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Ա.Մանուկյանի անվ. թիվ 93 մ/դ,103
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ա.Միկոյանի անվ. թիվ 166 հմ/դ,218
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Ա.Նավասարդյանի անվ. թիվ 196 հմ/դ,279
Երևան,Երևան / Կենտրոն,ք. Երևանի Ա.Չեխովի անվ. թիվ 55 հմ/դ,185
Երևան,Երևան / Կենտրոն,ք. Երևանի Ա.Պուշկինի անվ. թիվ 8 հմ/դ,280
Երևան,Երևան / Շենգավիթ,ք. Երևանի Ալ. Մյասնիկյանի անվ. թիվ 66 հմ/դ,110
Երևան,Երևան / Աջափնյակ,ք. Երևանի Ալ.Բլոկի անվ. թիվ 122 հմ/դ,120
Երևան,Երևան / Արաբկիր,ք. Երևանի Ալ.Շիրվանզադեի անվ. թիվ 21 հմ/դ,156
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի Արգիշտի Առաջին արքայի անվ. թիվ 61 hմ/դ,38
Երևան,Երևան / Էրեբունի,ք. Երևանի Ա․ Հարությունյանի անվ․ թիվ 49 հմ/դ,42
Երևան,Երևան / Նոր Նորք,ք. Երևանի Գ. Ադդարյանի անվ. թիվ 133 հմ/դ,106
Երևան,Երևան / Շենգավիթ,ք. Երևանի Գ. Նժդեհի անվ. թիվ 161 հմ/դ,98
Երևան,Երևան / Նոր Նորք,ք. Երևանի Գ.Բաղյանի անվ. թիվ 141 հմ/դ,62
Երևան,Երևան / Մալաթիա,ք. Երևանի Գ.Մահարու անվ. թիվ 176 հմ/դ,217
Երևան,Երևան / Շենգավիթ,ք. Երևանի Գ.Նարեկացու անվ. թիվ 137 հմ/դ,164
Երևան,Երևան / Նոր Նորք,ք. Երևանի Գ.Ստեփանյանի անվ. թիվ 135 հմ/դ,291
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Գևորգ Վարդանյանի անվ. թիվ 192 հմ/դ,179
Երևան,Երևան / Աջափնյակ,ք. Երևանի Գ․ Արշակյանի անվան թիվ 22 հմ/դ,88
Երևան,Երևան / Նոր Նորք,ք. Երևանի Գ․ Գուրզադյանի անվան թիվ 163 հմ/դ,71
Երևան,Երևան / Աջափնյակ,ք. Երևանի Դ. Սարապյանի անվ. թիվ 100 հմ/դ,68
Երևան,Երևան / Շենգավիթ,ք. Երևանի Դ.Դեմիրճյանի անվ. թիվ 27 հմ/դ,83
Երևան,Երևան / Մալաթիա,ք. Երևանի Դ.Հովսեփյանի անվ. թիվ 191 հմ/դ,119
Երևան,Երևան / Մալաթիա,ք. Երևանի Դ.Վարուժանի անվ. թիվ 89 հմ/դ,252
Երևան,Երևան / Կենտրոն,ք. Երևանի Ե.Չարենցի անվ. թիվ 67 հմ/դ,136
Երևան,Երևան / Աջափնյակ,ք. Երևանի Զ․Խալափյանի անվ․ հ․ 156 հմ/դ,45
Երևան,Երևան / Մալաթիա,ք. Երևանի Է.Բոյաջյանի անվ. թիվ 121 հմ/դ,58
Երևան,Երևան / Կենտրոն,ք. Երևանի Թելմանի անվ. թիվ 13 հմ/դ,23
Երևան,Երևան / Ավան,ք. Երևանի թիվ 87 մ/դ,146
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 101 մ/դ,24
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 102 հմ/դ,39
Երևան,Երևան / Ավան,ք. Երևանի թիվ 104 հմ/դ,150
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 107 մ/դ,25
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 108 մ/դ,146
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 110 հմ/դ,35
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 116 հմ/դ,92
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 120 հմ/դ,26
Երևան,Երևան / Կենտրոն,ք. Երևանի թիվ 13 երաժշտական մգ.մ/դ,31
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 134 հմ/դ,74
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի թիվ 136 հմ/դ,72
Երևան,Երևան / Արաբկիր,ք. Երևանի թիվ 14 հտ.մ/դ,6
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 140 հմ/դ,54
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 144 հմ/դ,30
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի թիվ 147 հմ/դ,175
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 152 հմ/դ,62
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 154 հմ/դ,148
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի թիվ 157 հմ/դ,26
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 160 հմ/դ,234
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 162 հմ/դ,245
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 167 հմ/դ,42
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 168 հմ/դ,253
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 17 հտ.հմ/դ,34
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 174 հմ/դ,235
Երևան,Երևան / Նուբարաշեն,ք. Երևանի թիվ 175 մ/դ,112
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 178 հմ/դ,44
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 179 հմ/դ,65
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 181 հմ/դ,380
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 185 հմ/դ,97
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 186 հմ/դ,162
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 187 մ/դ,79
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ 188 հմ/դ,143
Երևան,Երևան / Նոր Նորք,ք. Երևանի թիվ 197 հմ/դ,198
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 31 հմ/դ,51
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 45 հմ/դ,58
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 50 հմ/դ,46
Երևան,Երևան / Էրեբունի,ք. Երևանի թիվ 64 հմ/դ,55
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 75 հմ/դ,67
Երևան,Երևան / Մալաթիա,ք. Երևանի թիվ 91 հմ/դ,42
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 98 հմ/դ,119
Երևան,Երևան / Շենգավիթ,ք. Երևանի թիվ 99 միջնակարգ դպրոց,113
Երևան,Երևան / Աջափնյակ,ք. Երևանի թիվ Ռ. Իշխանյանի անվ.153 հմ/դ,132
Երևան,Երևան / Աջափնյակ,ք. Երևանի Լ. Միրիջանյանի անվ. թիվ 155 հմ/դ,273
Երևան,Երևան / Կենտրոն,ք. Երևանի Լ.Շանթի անվ. թիվ 4 հմ/դ,41
Երևան,Երևան / Արաբկիր,ք. Երևանի Լ.Տոլստոյի անվ. թիվ 128 հմ/դ,84
Երևան,Երևան / Նորք - Մարաշ,ք. Երևանի լսողության խանգարումներ ունեցող երե. հատուկ կրթահամալիր,5
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Լ․ Ազգալդյանի անվան թիվ 200 հմ/դ,254
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. թիվ 2 հմ/դ,165
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Խ.Աբովյանի անվ. թիվ 84 հմ/դ,171
Երևան,Երևան / Կենտրոն,ք. Երևանի Խ.Աբովյանի անվ. ՀՊՄՀ հենակետային թիվ 57 հմ/դ,90
Երևան,Երևան / Էրեբունի,ք. Երևանի Խ.Սամուելյանի անվ. թիվ 47 մ/դ,77
Երևան,Երևան / Կենտրոն,ք. Երևանի Խրիմյան Հայրիկի անվ. թիվ 10 հմ/դ,27
Երևան,Երևան / Ավան,ք. Երևանի Կարեն․ Ասրյանի անվ․ թիվ 171 հմ/դ,189
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Կոստան Զարյանի անվ. թիվ 117 հմ/դ,118
Երևան,Երևան / Աջափնյակ,ք. Երևանի Հ. Մորգենթաուի անվ. թիվ 126 հմ/դ,33
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ. Շիրազի անվ. թիվ 169 հմ/դ,99
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Ավետիսյանի անվ. թիվ 74 հմ/դ,86
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Թումանյանի անվ. թիվ 32 հմ/դ,41
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Իսակովի անվ. թիվ 132 հմ/դ,176
Երևան,Երևան / Դավիթաշեն,ք. Երևանի Հ.Խաչատրյանի անվ. թիվ 199 հմ/դ,146
Երևան,Երևան / Էրեբունի,ք. Երևանի Հ.Կարապենցի անվ. թիվ 6 հմ/դ,148
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Հայրապետյանի անվ. թիվ 78 հմ/դ,86
Երևան,Երևան / Շենգավիթ,ք. Երևանի Հ.Հովհաննիսյանի անվ. թիվ 52 հմ/դ,93
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Հ.Պարոնյանի անվ. թիվ 59 հմ/դ,45
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Պողոսյանի անվան թիվ 82 հմ/դ,146
Երևան,Երևան / Էրեբունի,ք. Երևանի Հ.Սահյանի անվ. թիվ 70 հմ/դ,22
Երևան,Երևան / Արաբկիր,ք. Երևանի Հ.Օշականի անվ. թիվ 172 հմ/դ,105
Երևան,Երևան / Կենտրոն,ք. Երևանի Հակոբ Կոջոյանի անվ. կրթահամալիր,31
Երևան,Երևան / Արաբկիր,ք. Երևանի Հայկ Բժշկյանցի անվ. թիվ 129 հմ/դ,56
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Հրանտ Դինքի անվ. թիվ 44 հմ/դ,116
Երևան,Երևան / Կենտրոն,ք. Երևանի Հ․ Բաղրամյանի անվ․ թիվ 39 հմ/դ,30
Երևան,Երևան / Արաբկիր,ք. Երևանի Ղ.Աղայանի անվ. թիվ 63 հմ/դ,27
Երևան,Երևան / Նուբարաշեն,ք. Երևանի Ղևոնդ Ալիշանի անվ. թիվ 95 մ/դ,122
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Գորգիսյանի անվ. թիվ 158 հմ/դ,135
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Իշխանի անվ. թիվ 5 հմ/դ,29
Երևան,Երևան / Նոր Նորք,ք. Երևանի Մ.Խորենացու անվ. 143 հմ/դ,161
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Մ.Մանուշյանի անվ. թիվ 48 հմ/դ,114
Երևան,Երևան / Աջափնյակ,ք. Երևանի Մ.Մեծարենցի անվ. թիվ 146 հմ/դ,55
Երևան,Երևան / Էրեբունի,ք. Երևանի Մ.Մխոյանի անվ. թիվ 68 հմ/դ,36
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ.Նալբանդյանի անվ. թիվ 33 հմ/դ,55
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մ.Սարյանի անվ. թիվ 86 հմ/դ,58
Երևան,Երևան / Մալաթիա,ք. Երևանի Մոնթե Մելքոնյանի անվ.թիվ 11 հմ/դ,345
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մովսես Ջանբազյանի անվ. թիվ 79 հմ/դ,81
Երևան,Երևան / Շենգավիթ,ք. Երևանի Մուրացանի անվ. թիվ 18 հմ/դ,112
Երևան,Երևան / Նուբարաշեն,ք. Երևանի մտավոր թերզարգացում ունեցող երեխաների N 11 հատուկ /օժանդակ/ դպրոց,14
Երևան,Երևան / Կենտրոն,ք. Երևանի Մ․ Մաշտոցի անվ․ երկարօրյա ուս․ համալիր,90
Երևան,Երևան / Նոր Նորք,ք. Երևանի Յ.Լեփսիուսի անվ. թիվ 88 հմ/դ,130
Երևան,Երևան / Կենտրոն,ք. Երևանի Ն.Աղբալյանի անվ. թիվ 19 հմ/դ,239
Երևան,Երևան / Արաբկիր,ք. Երևանի Ն.Զարյանի անվ. թիվ 130 հմ/դ,142
Երևան,Երևան / Մալաթիա,ք. Երևանի Ն.Խաչատրյանի անվ. թիվ 113 մ/դ,156
Երևան,Երևան / Ավան,ք. Երևանի Ն.Մեծի անվ. թիվ 124 հմ/դ,67
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ն.Սաֆարյանի անվ. թիվ 164 հմ/դ,165
Երևան,Երևան / Էրեբունի,ք. Երևանի Ն.Վ. Գոգոլի անվան հմ. 35 հմ/դ,264
Երևան,Երևան / Կենտրոն,ք. Երևանի Նար-Դոսի անվ. թիվ 14 հմ/դ,38
Երևան,Երևան / Կենտրոն,ք. Երևանի Նելսոն Ստեփանյանի անվ. h. 71 հմ/դ,152
Երևան,Երևան / Աջափնյակ,ք. Երևանի Պ.Յավորովի անվ. թիվ 131 հմ/դ,228
Երևան,Երևան / Կենտրոն,ք. Երևանի Պ.Չայկովսկու անվ. մասնագիտացված մ/դ,33
Երևան,Երևան / Էրեբունի,ք. Երևանի Պ.Սևակի անվ. թիվ 123 հմ/դ,104
Երևան,Երևան / Աջափնյակ,ք. Երևանի Ջ. Աբրահամյանի անվ. թիվ 111 հմ/դ,50
Երևան,Երևան / Կենտրոն,ք. Երևանի Ջոն Կիրակոսյանի անվ. թիվ 20 հմ/դ,103
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Միրոյանի անվ. թիվ 77 հմ/դ,160
Երևան,Երևան / Արաբկիր,ք. Երևանի Ռ.Սևակի անվ. թիվ151 հմ/դ,77
Երևան,Երևան / Նոր Նորք,ք. Երևանի Ռուբեն Սարգսյանի անվ․ «Էվրիստա» մ/դ,50
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Բյուրատի անվ. թիվ 125 հմ/դ,169
Երևան,Երևան / Արաբկիր,ք. Երևանի Ս.Կապուտիկյանի անվ. թիվ 145 հմ/դ,31
Երևան,Երևան / Քանաքեռ - Զեյթուն,ք. Երևանի Ս.Շահմուրադյանի անվ. թիվ 85 հմ/դ,31
Երևան,Երևան / Կենտրոն,ք. Երևանի Ս.Սպանդարյանի անվ. թիվ 24 հմ/դ,72
Երևան,Երևան / Շենգավիթ,ք. Երևանի Սախարովի անվ. թիվ 69 հմ/դ,150
Երևան,Երևան / Արաբկիր,ք. Երևանի Ստ.Զորյանի անվ. թիվ 56 հմ/դ,173
Երևան,Երևան / Կենտրոն,ք. Երևանի Ստ.Շահումյանի անվ. թիվ 1 հմ/դ,53
Երևան,Երևան / Ավան,ք. Երևանի Ստարովոյտովայի անվ. թիվ 177 հմ/դ,181
Երևան,Երևան / Էրեբունի,ք. Երևանի Ստ․ Լիսիցյանի անվ. թիվ 34 հմ/դ,41
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Զատիկյանի անվ. թիվ 90 հմ/դ,107
Երևան,Երևան / Մալաթիա,ք. Երևանի Վ.Թեքեյանի անվ. թիվ 92 հմ/դ,83
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 12 հմ/դ,191
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Համբարձումյանի անվ. թիվ 17 հմ/դ,67
Երևան,Երևան / Կենտրոն,ք. Երևանի Վ.Մայակովսկու անվ. թիվ 7 հմ/դ,127
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ.Պետրոսյանի անվ. թիվ 51 հմ/դ,211
Երևան,Երևան / Աջափնյակ,ք. Երևանի Վ.Սարոյանի անվ. թիվ 138 հմ/դ,60
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ.Վարդևանյանի անվ. թիվ 173 հմ/դ,53
Երևան,Երևան / Էրեբունի,ք. Երևանի Վ.Տերյանի անվ. թիվ 60 հմ/դ,144
Երևան,Երևան / Կենտրոն,ք. Երևանի Վաղարշ Վաղարշյանի անվ. թիվ 80 հմ/դ,92
Երևան,Երևան / Արաբկիր,ք. Երևանի Վ․ Դավթյանի անվան թիվ 37 հմ/դ,33
Երևան,Երևան / Շենգավիթ,ք. Երևանի Վ․Գ․Բելինսկու անվ. թիվ 38 հմ/դ,161
Երևան,Երևան / Արաբկիր,ք. Երևանի Րաֆֆու անվան թիվ 36 հմ/դ,82
Երևան,Երևան / Նոր Նորք,Ք. Երևանի Ֆ. Նանսենի անվ. թիվ 150 հմ/դ,203
Արագածոտն,Թալին / Թալին,ք. Թալինի թիվ 2 հմ/դ,49
Արագածոտն,Թալին / Թալին,ք. Թալինի Մ. Արսլանյանի անվան թիվ 1 հիմնական դպրոց,48
Շիրակ,Աշոցք / Թորոսգյուղ,ք. Թորոսգյուղի մ/դ,5
Լոռի,Ալավերդի / Թումանյան,ք. Թումանյանի Խ.Աբովյանի անվ. մ/դ,22
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Գ.Էդիլյան անվ. թիվ 3 հմ/դ,78
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 4 հմ/դ,84
Տավուշ,Իջևան / Իջևան,ք. Իջևանի թիվ 5 հմ/դ,148
Տավուշ,Իջևան / Իջևան,ք. Իջևանի Ս.Սարգսյանի անվ. թիվ 1 հմ/դ,115
Կոտայք,Հրազդան / Ծաղկաձոր,ք. Ծաղկաձորի մ/դ,21
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 1 հմ/դ,85
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 10 մ/դ,48
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 11 մ/դ,13
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 12 հմ/դ,10
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 13 հմ/դ,63
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 հտ/կթհ,13
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 3 մ/դ,125
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 4 մ/դ,5
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 5 հմ/դ,86
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 6 հմ/դ,112
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 7 հմ/դ,129
Սյունիք,Կապան / Կապան,ք. Կապանի թիվ 8 մ/դ,19
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Իսահակյանի անվ. թիվ 9 հմ/դ,68
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ա.Շիրակացու անվ. թիվ 6 հմ/դ,59
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Ասքանազ Մռավյանի անվ. թիվ 4 հմ/դ,92
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 14 հմ/դ,102
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 2 հմ/դ,89
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի թիվ 7 մ/դ,8
Կոտայք,Հրազդան / Հրազդան,ք. Հրազդանի Հ. Թումանյանի անվան թիվ 5 հմ/դ,103
